StartDate,study_id,withdraw,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,date,bpns_gen_1,bpns_gen_2,bpns_gen_3,bpns_gen_4,bpns_gen_5,bpns_gen_6,bpns_gen_7,bpns_gen_8,bpns_gen_9,bpns_gen_10,bpns_gen_11,bpns_gen_12,bpns_gen_13,bpns_gen_14,bpns_gen_15,bpns_gen_16,bpns_gen_17,bpns_gen_18,bpns_gen_19,bpns_gen_20,bpns_gen_21,bpns_gen_22,bpns_gen_23,bpns_gen_24,bpns_gen_25,bfi_1,bfi_2,bfi_3,bfi_4,bfi_5,bfi_6,bfi_7,bfi_8,bfi_9,bfi_10,bfi_11,bfi_12,bfi_13,bfi_14,bfi_15,bfi_16,bfi_17,bfi_18,bfi_19,bfi_20,bfi_21,bfi_22,bfi_23,bfi_24,bfi_25,bfi_26,bfi_27,bfi_28,bfi_29,bfi_30,bfi_31,bfi_32,bfi_33,bfi_34,bfi_35,bfi_36,bfi_37,bfi_38,bfi_39,bfi_40,bfi_41,bfi_42,bfi_43,bfi_44,bfi_45,afi_1,afi_2,afi_3,afi_4,afi_5,afi_6,afi_7,afi_8,afi_9,afi_10,afi_11,afi_12,afi_13,afi_14,afi_15,afi_16,authentic_1,authentic_2,authentic_3,authentic_4,authentic_5,authentic_6,authentic_7,authentic_8,authentic_9,authentic_10,authentic_11,authentic_12,authentic_13,selfreflect_1,selfreflect_2,selfreflect_3,selfreflect_4,selfreflect_5,selfreflect_6,selfreflect_7,selfreflect_8,selfreflect_9,selfreflect_10,selfreflect_11,selfreflect_12,selfreflect_13,gender,gender_3_TEXT,Q42,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_5,ethnicity_6,ethnicity_7,iphone,consent,consent1,consent2,Q12,Q20,Q53,Q32,Q35,Q31,Q52,Q30,Q37,Q38,Q39,Q51,Q40,Q50,Q51.0
2019-04-21T15:50:57Z,114,NA,2019-04-21T15:59:22Z,0,100,505,1,2019-04-21T15:59:23Z,14,6,6,6,5,6,3,6,3,6,7,7,5,1,1,1,1,6,7,7,6,2,2,2,1,2,4,2,5,1,4,1,5,2,4,1,4,1,5,3,3,4,5,1,2,5,2,5,1,3,2,4,1,5,1,1,1,5,5,5,2,5,1,5,1,2,4,5,2,4,5,5,5,5,5,5,3,3,4,1,5,3,1,4,3,3,1,4,2,2,1,3,2,2,5,5,1,5,1,3,5,5,2,6,5,7,5,6,6,8,5,5,5,1,,3,NA,1,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA
2019-04-12T11:09:42Z,115,NA,2019-04-12T11:21:35Z,0,100,712,1,2019-04-12T11:21:36Z,5,5,3,7,3,5,5,3,2,6,6,6,6,2,2,2,2,3,4,4,5,5,5,6,6,2,4,1,4,2,3,1,5,4,4,4,4,1,4,3,4,4,5,4,5,4,1,4,2,5,4,1,1,4,2,4,1,4,3,4,4,4,1,4,2,4,2,5,1,3,NA,4,3,4,4,4,4,3,4,4,4,4,4,3,5,4,1,5,1,4,4,5,5,2,4,4,2,4,2,3,8,8,8,8,7,2,1,2,2,2,6,5,5,1,,2,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,6,NA,2,1,NA,NA,NA,1,NA,NA
2019-04-12T11:09:40Z,116,NA,2019-04-12T11:19:22Z,0,100,582,1,2019-04-12T11:19:23Z,5,7,4,5,4,4,4,5,4,4,3,3,3,4,4,4,3,5,5,5,2,5,4,4,4,2,3,4,2,4,3,3,3,4,3,5,2,3,4,4,2,5,4,3,5,2,4,3,4,4,3,3,2,3,4,3,5,3,2,3,3,4,4,4,4,3,3,4,3,4,3,4,3,4,4,4,3,4,3,5,3,3,4,4,4,5,1,3,4,4,4,4,3,2,4,4,3,5,3,3,3,6,8,3,8,7,7,1,4,3,8,5,5,1,,3,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,3,1,1,NA,NA,NA,1,NA,NA
2019-04-16T08:35:07Z,117,NA,2019-04-16T08:49:16Z,0,100,848,1,2019-04-16T08:49:16Z,9,5,3,4,4,4,1,4,4,6,6,5,5,1,3,1,3,4,4,4,5,5,4,5,5,2,4,4,5,2,4,2,5,1,4,4,3,1,5,4,4,4,5,2,5,4,2,5,2,4,4,4,1,5,5,5,4,5,4,5,5,4,1,5,2,4,1,4,4,4,5,4,5,4,5,4,5,5,5,1,5,5,5,5,5,5,1,4,3,2,2,2,3,3,4,4,3,4,3,3,6,5,5,1,9,8,2,3,1,3,7,7,5,2,,2,NA,NA,NA,NA,1,1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA
2019-04-22T13:43:34Z,118,NA,2019-04-22T13:47:53Z,0,100,258,1,2019-04-22T13:47:53Z,15,6,7,6,5,5,6,6,7,6,7,7,6,6,6,5,6,5,7,5,6,7,7,6,7,6,5,5,3,3,4,4,3,3,4,4,5,3,4,4,3,3,4,2,3,4,4,5,4,4,4,3,4,4,4,4,3,3,3,4,4,4,4,4,3,4,4,4,4,4,5,4,5,4,4,4,4,4,5,5,4,5,4,4,4,4,5,4,4,4,4,5,5,4,4,4,4,5,5,3,8,8,3,9,8,7,9,7,9,5,10,8,5,1,,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2019-04-24T16:14:29Z,119,NA,2019-04-24T16:36:50Z,0,100,1340,1,2019-04-24T16:36:50Z,17,5,4,4,4,4,4,3,2,5,5,5,5,3,2,3,2,4,4,3,4,4,3,5,2,2,3,4,4,3,4,4,4,4,2,4,4,2,4,4,4,4,4,2,4,4,4,4,4,4,4,2,4,4,4,5,4,4,4,3,4,3,3,4,4,3,2,4,4,4,5,3,3,3,3,3,3,3,3,2,3,3,3,3,3,4,1,3,3,3,3,3,3,3,3,3,3,3,1,3,5,5,5,3,5,5,3,3,3,3,5,5,5,2,,2,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-16T11:27:48Z,120,NA,2019-04-16T11:48:16Z,0,100,1227,1,2019-04-16T11:48:17Z,9,7,5,6,7,2,1,1,3,7,6,7,6,1,1,1,1,6,6,7,7,2,2,2,2,2,5,1,5,1,2,1,4,NA,NA,4,5,1,4,2,3,NA,5,NA,1,NA,2,4,3,5,3,4,2,4,2,NA,NA,5,4,4,1,4,2,5,2,NA,5,4,3,4,5,4,4,5,5,5,3,2,3,4,3,3,3,5,5,4,1,5,3,2,2,2,2,2,4,5,1,5,1,3,9,7,8,2,8,7,2,2,1,9,7,9,5,1,,3,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-22T10:02:06Z,121,NA,2019-04-22T10:09:58Z,0,100,472,1,2019-04-22T10:10:00Z,15,5,5,5,5,6,3,4,4,5,5,4,5,2,2,2,4,5,6,5,5,4,2,2,3,2,3,3,4,2,4,3,4,3,4,4,4,4,3,3,4,3,4,1,3,4,3,4,3,3,3,4,3,3,3,3,3,4,4,3,4,4,4,3,3,4,4,4,4,3,5,4,3,3,3,3,3,3,2,4,3,3,3,3,4,3,1,4,3,3,3,3,NA,3,3,4,3,3,3,3,5,5,5,5,5,5,5,5,5,5,1,5,5,1,,4,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-22T14:32:46Z,122,NA,2019-04-22T14:42:58Z,0,100,612,1,2019-04-22T14:42:58Z,15,5,5,3,5,3,3,7,5,6,7,7,7,4,1,2,3,4,4,4,4,6,3,5,3,2,4,3,4,2,4,4,4,2,2,5,3,1,4,4,4,4,5,3,3,3,2,5,3,2,3,1,1,3,3,5,3,5,3,4,2,4,3,4,4,5,1,5,4,3,5,3,4,3,2,4,2,3,4,2,4,5,5,5,5,5,1,5,1,3,3,2,2,2,4,4,2,4,2,3,10,10,10,0,10,10,0,0,0,0,10,10,5,2,,4,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,2,4,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-15T16:27:38Z,123,NA,2019-04-15T16:35:58Z,0,100,500,1,2019-04-15T16:36:05Z,8,5,4,6,5,2,3,4,2,6,5,5,6,3,3,2,4,5,6,6,6,3,2,3,3,2,4,5,2,2,2,NA,4,2,4,3,4,2,5,4,2,4,5,1,3,3,2,4,3,4,2,3,1,5,3,2,2,5,4,4,4,4,2,5,4,1,4,5,2,1,5,3,4,4,3,3,4,3,2,3,4,4,5,4,4,3,1,4,3,4,3,3,4,3,2,4,3,4,2,3,6,2,3,7,6,7,3,8,7,5,2,2,5,2,,2,NA,1,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA
2019-04-22T10:38:35Z,124,NA,2019-04-22T10:49:09Z,0,100,633,1,2019-04-22T10:49:09Z,15,3,5,5,3,5,6,5,6,6,6,6,6,3,2,3,3,4,4,3,3,5,6,5,5,2,5,3,4,2,5,3,4,4,2,5,2,3,5,4,4,4,2,2,4,5,2,3,5,1,5,5,3,3,4,5,2,2,5,2,3,4,4,4,4,5,1,1,4,5,5,3,3,3,3,3,3,4,4,3,4,5,4,4,4,4,1,4,3,2,2,3,2,3,5,4,4,4,3,3,7,9,8,3,10,6,3,5,1,9,8,5,5,1,,4,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,2,4,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-23T18:09:01Z,125,NA,2019-04-23T18:47:39Z,0,100,2318,1,2019-04-23T18:47:40Z,16,7,6,7,7,1,1,1,1,7,6,5,5,1,1,1,1,7,7,7,6,2,1,2,2,2,1,5,5,4,4,5,2,1,2,5,2,1,5,5,4,4,2,1,4,3,5,2,2,2,4,2,4,5,4,1,5,3,5,4,4,2,4,5,4,2,5,3,2,1,5,5,4,4,4,5,1,1,2,1,4,1,1,2,3,1,1,5,5,1,2,2,1,2,5,5,1,5,1,3,0,1,1,5,3,3,6,6,2,10,3,10,5,2,,2,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-16T08:46:35Z,126,NA,2019-04-16T09:01:16Z,0,100,880,1,2019-04-16T09:01:17Z,9,6,5,6,4,4,2,2,4,5,5,5,5,3,1,3,4,5,4,5,5,3,3,3,1,2,4,2,4,3,3,2,3,2,2,4,3,1,5,4,2,4,2,4,5,4,2,3,3,2,3,5,4,4,5,3,2,3,3,4,4,4,3,5,3,4,3,4,4,2,5,3,4,4,2,4,3,1,3,2,4,5,4,4,5,4,1,4,2,3,2,1,2,1,4,4,1,4,1,3,7,1,1,1,8,5,2,9,8,3,5,5,5,2,,5,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,NA,2,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-16T09:15:31Z,127,NA,2019-04-16T09:24:58Z,0,100,567,1,2019-04-16T09:24:59Z,9,5,3,5,4,6,4,3,5,6,6,6,6,1,2,2,2,4,5,5,4,6,5,5,6,2,4,2,3,1,3,2,3,4,4,4,4,2,4,2,2,4,4,2,4,4,2,4,3,4,3,3,1,3,2,3,2,4,4,3,3,4,4,4,3,4,4,3,4,2,5,2,2,4,2,3,3,2,3,4,3,4,4,3,4,4,1,5,3,4,3,4,4,2,3,3,3,2,2,3,8,7,7,1,7,8,1,1,1,1,6,7,5,2,,4,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,NA,2,NA,9,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-22T18:58:45Z,128,NA,2019-04-22T19:02:06Z,0,33,200,0,2019-04-29T19:02:32Z,15,3,4,5,4,2,4,4,5,4,4,3,2,1,3,4,4,2,3,3,4,3,4,3,4,2,2,NA,3,5,4,NA,2,4,2,5,3,4,3,3,3,4,NA,3,4,4,3,NA,3,4,2,3,3,3,5,3,3,4,3,4,3,3,2,3,NA,3,NA,3,3,2,5,2,1,3,5,2,2,3,4,2,5,NA,2,2,3,NA,1,2,2,2,2,3,2,2,2,4,4,2,5,3,4,2,4,6,6,5,2,4,4,2,5,1,5,1,,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-04-22T11:18:51Z,129,NA,2019-04-22T11:27:16Z,0,100,504,1,2019-04-22T11:27:18Z,15,5,3,2,2,6,4,3,6,5,5,5,4,3,3,2,3,4,3,4,4,5,5,5,6,2,4,2,2,3,4,2,4,5,2,4,4,1,2,2,4,4,5,4,5,4,2,4,5,2,3,2,2,2,4,4,2,5,2,4,2,4,2,3,4,3,1,5,5,4,5,3,3,3,2,3,3,3,3,1,2,4,4,4,5,4,1,5,4,3,1,3,3,3,4,3,3,3,3,3,8,6,5,0,10,10,0,6,1,2,5,7,5,1,,2,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-16T12:39:31Z,130,NA,2019-04-17T19:48:42Z,0,100,112150,1,2019-04-17T19:48:42Z,10,4,4,5,4,3,3,4,3,5,5,4,5,3,2,2,3,4,5,4,5,3,2,3,3,2,4,3,5,3,2,2,4,3,1,3,4,2,5,5,3,4,3,5,5,2,2,5,3,3,2,5,3,4,5,1,4,4,5,4,3,5,4,4,5,2,1,4,4,2,5,3,3,2,3,5,3,5,4,4,5,4,5,5,4,3,1,3,4,4,3,4,4,3,3,3,3,3,3,3,3,0,1,3,7,7,3,7,0,4,0,0,5,1,,3,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,NA,2,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-12T13:03:17Z,131,NA,2019-04-12T13:29:49Z,0,100,1591,1,2019-04-12T13:29:50Z,5,5,5,6,2,3,2,5,5,5,4,4,5,4,3,5,5,6,5,6,5,2,2,3,2,2,2,5,4,2,4,3,3,4,3,2,3,3,4,2,3,2,2,2,3,3,3,3,4,3,4,2,2,4,4,3,4,3,4,3,2,2,3,4,4,4,3,5,3,2,5,3,4,4,3,4,4,4,3,4,4,4,3,4,4,4,1,4,3,2,4,3,4,2,4,4,3,4,2,3,8,7,3,2,8,8,1,5,2,1,7,9,5,2,,2,NA,1,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA
2019-04-22T17:12:41Z,132,NA,2019-04-22T17:23:28Z,0,100,647,1,2019-04-22T17:23:29Z,15,6,5,5,5,4,3,5,4,6,7,7,5,3,2,3,3,5,4,5,6,3,3,5,3,2,4,2,5,2,4,4,1,2,3,5,3,2,5,4,4,4,3,2,4,4,4,5,2,3,4,3,3,5,5,4,5,4,4,4,3,3,2,4,4,5,2,4,3,3,5,4,4,3,3,4,3,2,4,4,5,5,4,5,5,5,1,5,2,4,2,1,3,2,4,3,2,4,2,3,9,9,9,1,8,9,2,1,2,2,8,10,5,2,,3,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,2,7,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-16T09:49:10Z,133,NA,2019-04-16T10:03:59Z,0,100,889,1,2019-04-16T10:04:00Z,9,5,5,5,5,3,2,3,3,5,5,5,4,2,2,2,3,6,4,5,3,6,4,5,5,2,3,2,4,4,4,2,4,2,2,5,2,2,4,4,4,2,NA,4,5,4,2,4,2,2,4,2,2,4,4,4,2,4,4,2,2,4,2,4,5,5,2,5,2,4,5,3,3,4,4,4,4,2,2,2,3,3,5,3,3,3,1,4,3,2,2,3,2,3,3,3,3,4,3,3,7,9,9,2,8,7,2,4,1,4,8,8,5,2,,5,NA,1,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA
2019-04-22T12:10:34Z,134,NA,2019-04-22T12:36:51Z,0,100,1576,1,2019-04-22T12:36:51Z,15,3,3,4,3,6,2,5,5,4,4,3,6,7,3,5,3,3,4,3,4,7,6,7,7,2,3,3,3,5,2,3,3,1,1,2,2,1,4,3,3,2,5,3,5,2,3,4,4,1,1,3,4,3,5,4,4,4,3,2,3,3,2,3,4,3,2,3,4,3,5,2,3,2,2,2,5,5,3,2,5,3,1,2,3,3,1,3,2,4,3,3,3,4,3,2,4,2,4,3,4,2,0,5,4,5,4,7,5,5,2,1,5,2,,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,1,5,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-16T08:49:28Z,135,NA,2019-04-16T09:01:15Z,0,100,706,1,2019-04-16T09:01:15Z,9,7,4,5,4,6,5,5,5,7,6,6,5,4,2,4,3,6,5,5,5,6,5,6,6,2,4,4,4,4,3,4,4,3,3,5,2,3,5,4,4,4,3,1,4,5,3,4,5,3,3,2,2,4,4,3,5,4,4,4,4,2,4,5,3,5,2,4,4,3,5,3,4,4,3,4,4,5,2,4,4,5,4,4,4,3,1,5,4,4,3,4,4,3,4,4,2,4,3,3,7,5,7,6,8,8,3,7,2,5,8,8,5,2,,2,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-23T11:43:58Z,136,NA,2019-04-23T11:49:39Z,0,100,341,1,2019-04-23T11:49:40Z,16,7,7,7,6,4,1,2,4,6,6,6,6,1,3,2,2,7,6,7,6,1,1,2,1,2,3,2,4,2,4,4,4,4,3,5,4,1,5,3,4,4,5,5,4,5,4,4,4,4,4,2,3,4,4,5,5,4,4,4,3,4,2,4,3,4,1,5,4,5,5,4,5,4,3,4,2,2,1,1,2,5,4,5,5,5,1,5,2,2,2,2,3,1,5,5,1,5,1,3,9,10,6,0,10,10,0,3,0,1,10,10,5,2,,3,NA,NA,NA,NA,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA
NA,137,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-04-12T11:21:33Z,138,NA,2019-04-12T11:52:32Z,0,100,1859,1,2019-04-12T11:52:32Z,5,5,5,4,4,4,3,2,3,5,6,6,6,4,2,1,3,6,5,5,6,3,4,5,2,2,3,2,3,2,3,3,4,3,5,5,4,1,4,2,4,4,4,2,4,5,4,2,3,3,3,3,3,4,4,5,4,3,5,5,1,3,3,3,5,4,1,5,4,4,5,4,4,3,3,3,2,4,4,1,3,5,5,4,4,4,1,5,2,1,1,3,1,2,4,4,2,3,2,3,8,2,7,0,9,10,0,5,0,3,6,8,5,2,,6,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,3,NA,2,1,NA,NA,NA,1,NA,NA
2019-04-13T08:24:08Z,139,NA,2019-04-13T08:30:11Z,0,100,362,1,2019-04-13T08:30:11Z,6,7,7,7,7,2,2,2,2,7,7,7,7,1,1,2,2,7,6,7,7,2,2,2,2,2,5,2,5,1,5,1,5,2,3,4,4,3,5,4,4,5,3,3,4,3,1,4,1,4,4,5,2,4,2,1,1,3,5,4,3,5,3,5,4,4,1,4,2,1,5,5,5,5,5,5,1,2,2,1,4,4,3,4,4,4,1,5,2,1,1,1,1,2,5,5,5,5,1,3,7,5,6,4,7,8,0,1,4,3,6,8,5,2,,2,NA,NA,NA,NA,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA
2019-04-15T18:46:06Z,140,NA,2019-04-15T19:05:41Z,0,100,1174,1,2019-04-15T19:05:41Z,8,6,7,6,6,7,3,4,2,6,6,7,7,2,1,2,1,4,5,4,6,3,4,4,4,2,4,4,4,4,3,4,4,3,4,5,4,3,4,4,3,4,5,4,4,4,4,5,4,3,3,4,4,4,4,4,4,5,4,4,5,4,4,5,4,5,3,4,4,4,5,4,4,4,4,4,4,3,2,3,4,4,3,4,4,4,1,5,1,2,1,2,2,1,5,5,2,5,1,3,8,8,5,0,8,7,0,2,0,0,5,8,5,2,,4,NA,1,NA,NA,1,NA,NA,1,NA,1,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-15T18:17:29Z,141,NA,2019-04-15T18:28:27Z,0,100,658,1,2019-04-15T18:28:28Z,8,5,6,6,6,3,1,3,3,7,7,5,6,1,1,2,3,6,6,6,7,1,1,1,1,2,3,3,5,4,4,4,3,1,4,5,3,1,5,4,3,5,4,1,4,4,4,3,1,4,4,4,3,5,4,4,2,3,5,4,4,3,4,5,3,4,2,4,3,2,5,4,5,4,5,4,2,1,3,1,4,4,5,5,5,5,1,5,1,2,3,4,2,2,5,5,1,4,1,3,10,10,10,0,10,10,0,3,0,0,7,10,5,2,,3,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,NA,2,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-16T11:37:08Z,142,NA,2019-04-16T12:15:12Z,0,100,2283,1,2019-04-16T12:15:12Z,9,6,6,6,6,5,3,5,6,7,7,6,7,1,1,1,1,7,7,7,6,2,2,1,2,2,5,3,4,1,5,1,4,4,4,4,5,4,5,3,4,5,4,2,3,5,1,4,4,4,5,5,1,5,3,4,1,4,5,4,3,5,3,5,2,4,2,4,4,3,5,4,5,5,5,5,3,2,2,1,3,4,4,4,4,3,1,5,1,2,2,4,3,1,5,4,1,5,1,3,5,7,5,3,7,7,2,7,2,6,5,8,5,1,,4,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,NA,2,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-12T12:30:13Z,143,NA,2019-04-12T13:12:06Z,0,100,2513,1,2019-04-12T13:12:06Z,5,4,4,5,3,4,3,5,4,5,5,5,4,3,1,2,3,4,4,4,4,3,3,4,2,2,3,4,4,4,4,3,4,4,3,4,2,1,4,4,4,3,4,3,4,4,4,4,4,2,4,3,4,3,4,4,4,4,4,3,3,2,3,2,4,4,2,4,4,4,5,3,3,3,4,3,3,2,3,1,4,4,4,4,4,4,1,5,3,1,1,2,2,2,5,4,2,5,1,3,6,7,7,2,6,7,1,2,2,4,7,6,5,2,,2,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,10,NA,2,1,NA,NA,NA,1,NA,NA
2019-04-15T17:13:27Z,144,NA,2019-04-15T17:23:40Z,0,100,613,1,2019-04-15T17:23:41Z,8,5,5,4,6,2,2,4,2,7,6,4,7,4,3,2,2,4,6,6,7,4,2,4,3,2,5,3,5,3,5,3,5,4,2,4,5,1,5,3,4,4,3,1,2,4,5,5,3,3,2,2,3,4,3,5,4,4,5,4,4,3,1,5,3,5,5,5,2,5,5,5,5,4,5,5,2,5,5,1,5,5,5,5,5,4,1,5,2,2,1,1,2,2,5,5,1,5,1,3,10,9,0,0,8,10,0,10,0,0,7,10,5,2,,2,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-16T12:05:49Z,145,NA,2019-04-16T12:29:40Z,0,100,1431,1,2019-04-16T12:29:41Z,9,6,4,7,7,2,1,1,2,7,7,7,7,1,1,1,1,6,7,7,6,2,1,2,1,2,4,2,4,1,4,3,5,1,5,3,5,1,5,1,3,5,5,1,1,4,2,5,3,4,3,2,1,5,3,4,4,5,4,4,3,4,2,5,4,5,1,5,2,3,5,5,5,5,5,5,3,1,1,1,2,3,2,4,4,4,1,5,1,1,2,3,3,1,5,5,1,5,1,3,5,1,6,3,7,3,2,5,3,5,5,5,5,2,,2,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,1,1,NA,1,NA,10,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-22T14:27:28Z,146,NA,2019-04-22T14:37:37Z,0,100,608,1,2019-04-22T14:37:37Z,15,3,6,5,4,4,3,4,5,5,2,5,7,5,2,3,4,6,2,6,5,4,3,4,3,3,5,4,4,4,3,3,3,2,4,2,5,2,4,2,3,4,5,4,2,4,2,4,5,4,3,3,1,5,2,3,3,3,2,4,2,5,2,4,4,1,3,1,5,5,5,5,4,2,4,3,5,2,3,4,3,3,3,5,4,2,5,4,5,2,2,2,4,4,3,2,3,4,2,3,4,8,2,7,1,4,3,4,7,3,5,2,5,1,,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,1,6,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-15T16:12:41Z,147,NA,2019-04-15T16:18:16Z,0,100,335,1,2019-04-15T16:18:16Z,8,4,5,5,6,5,2,6,5,5,6,6,6,2,1,2,3,4,5,4,5,4,3,5,5,2,2,1,4,1,3,4,4,2,1,4,3,2,5,3,2,4,4,1,4,3,4,4,2,2,3,2,1,5,4,4,4,4,4,3,3,4,2,3,5,3,2,4,2,1,5,4,4,4,4,4,4,3,2,2,4,2,4,4,4,4,1,3,2,4,3,3,3,3,3,4,2,4,1,3,6,5,6,3,7,7,4,3,6,6,3,6,5,2,,2,NA,1,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA
2019-04-12T23:21:25Z,148,NA,2019-04-12T23:30:24Z,0,100,538,1,2019-04-12T23:30:24Z,6,4,4,4,5,4,3,5,3,5,5,5,4,4,2,2,3,4,5,4,4,4,3,5,3,2,1,1,4,5,4,5,4,3,3,4,3,1,4,5,4,2,3,3,4,3,5,4,4,3,4,1,4,4,3,2,5,4,4,4,3,1,3,4,4,4,2,2,4,3,5,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,1,4,3,4,3,3,4,3,4,4,4,4,3,3,7,4,7,6,6,6,6,6,8,6,7,7,5,2,,4,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
